0,0,0,-0.203319502,0.070539419,-0.435684647,0.082987552,-0.601659751,0.078838174,-0.738589212,0.095435685,-0.564315353,-0.232365145,-0.767634855,-0.31120332,-0.892116183,-0.348547718,-1,-0.385892116,-0.502074689,-0.340248963,-0.697095436,-0.473029046,-0.825726141,-0.547717842,-0.937759336,-0.609958506,-0.402489627,-0.419087137,-0.56846473,-0.556016598,-0.676348548,-0.639004149,-0.780082988,-0.709543568,-0.273858921,-0.468879668,-0.381742739,-0.601659751,-0.452282158,-0.68879668,-0.522821577,-0.767634855
0,0,0,-0.18,0.096,-0.4,0.144,-0.564,0.16,-0.7,0.192,-0.556,-0.136,-0.76,-0.18,-0.888,-0.2,-1,-0.224,-0.516,-0.248,-0.724,-0.344,-0.86,-0.4,-0.972,-0.44,-0.436,-0.332,-0.616,-0.436,-0.728,-0.5,-0.828,-0.544,-0.324,-0.4,-0.444,-0.504,-0.52,-0.568,-0.592,-0.624
0,0,0,-0.177419355,0.100806452,-0.39516129,0.14516129,-0.560483871,0.169354839,-0.693548387,0.201612903,-0.548387097,-0.14516129,-0.762096774,-0.185483871,-0.891129032,-0.205645161,-1,-0.22983871,-0.504032258,-0.258064516,-0.713709677,-0.362903226,-0.846774194,-0.419354839,-0.955645161,-0.467741935,-0.423387097,-0.342741935,-0.596774194,-0.447580645,-0.709677419,-0.512096774,-0.810483871,-0.560483871,-0.310483871,-0.407258065,-0.423387097,-0.512096774,-0.5,-0.576612903,-0.572580645,-0.633064516
0,0,0,-0.170634921,0.111111111,-0.376984127,0.178571429,-0.535714286,0.222222222,-0.662698413,0.273809524,-0.547619048,-0.079365079,-0.757936508,-0.095238095,-0.888888889,-0.099206349,-1,-0.115079365,-0.51984127,-0.19047619,-0.734126984,-0.261904762,-0.865079365,-0.305555556,-0.98015873,-0.341269841,-0.448412698,-0.281746032,-0.634920635,-0.361111111,-0.75,-0.404761905,-0.849206349,-0.44047619,-0.349206349,-0.357142857,-0.468253968,-0.444444444,-0.547619048,-0.496031746,-0.619047619,-0.543650794
0,0,0,-0.16015625,0.12109375,-0.359375,0.1953125,-0.515625,0.2421875,-0.64453125,0.2890625,-0.55078125,-0.046875,-0.76171875,-0.05078125,-0.88671875,-0.046875,-1,-0.05078125,-0.52734375,-0.16015625,-0.73828125,-0.22265625,-0.875,-0.2578125,-0.98828125,-0.28515625,-0.4609375,-0.25390625,-0.64453125,-0.3203125,-0.76171875,-0.359375,-0.859375,-0.38671875,-0.36328125,-0.3359375,-0.48828125,-0.4140625,-0.5703125,-0.4609375,-0.64453125,-0.5
0,0,0,-0.155642023,0.120622568,-0.350194553,0.206225681,-0.501945525,0.256809339,-0.626459144,0.315175097,-0.548638132,-0.019455253,-0.754863813,-0.007782101,-0.875486381,0.003891051,-0.988326848,0.003891051,-0.529182879,-0.13229572,-0.743190661,-0.182879377,-0.879377432,-0.210116732,-1,-0.233463035,-0.46692607,-0.229571984,-0.657587549,-0.287937743,-0.774319066,-0.319066148,-0.879377432,-0.342412451,-0.373540856,-0.315175097,-0.505836576,-0.385214008,-0.591439689,-0.431906615,-0.673151751,-0.46692607
0,0,0,-0.141732283,0.12992126,-0.330708661,0.220472441,-0.480314961,0.275590551,-0.602362205,0.338582677,-0.547244094,0.011811024,-0.744094488,0.035433071,-0.862204724,0.05511811,-0.968503937,0.066929134,-0.535433071,-0.102362205,-0.748031496,-0.137795276,-0.881889764,-0.161417323,-1,-0.181102362,-0.484251969,-0.204724409,-0.669291339,-0.251968504,-0.779527559,-0.279527559,-0.881889764,-0.299212598,-0.397637795,-0.295275591,-0.531496063,-0.358267717,-0.614173228,-0.397637795,-0.692913386,-0.42519685
0,0,0,-0.124031008,0.135658915,-0.30620155,0.240310078,-0.449612403,0.302325581,-0.565891473,0.372093023,-0.531007752,0.046511628,-0.724806202,0.081395349,-0.841085271,0.104651163,-0.949612403,0.124031008,-0.531007752,-0.065891473,-0.748062016,-0.089147287,-0.88372093,-0.104651163,-1,-0.11627907,-0.484496124,-0.166666667,-0.674418605,-0.201550388,-0.790697674,-0.220930233,-0.899224806,-0.228682171,-0.406976744,-0.259689922,-0.542635659,-0.313953488,-0.627906977,-0.34496124,-0.709302326,-0.368217054
0,0,0,-0.127906977,0.139534884,-0.298449612,0.248062016,-0.437984496,0.321705426,-0.554263566,0.395348837,-0.527131783,0.065891473,-0.728682171,0.108527132,-0.84496124,0.135658915,-0.953488372,0.158914729,-0.531007752,-0.046511628,-0.748062016,-0.062015504,-0.88372093,-0.073643411,-1,-0.07751938,-0.488372093,-0.151162791,-0.682170543,-0.174418605,-0.798449612,-0.186046512,-0.903100775,-0.19379845,-0.414728682,-0.244186047,-0.554263566,-0.290697674,-0.643410853,-0.317829457,-0.720930233,-0.341085271
0,0,0,-0.125984252,0.141732283,-0.299212598,0.251968504,-0.44488189,0.318897638,-0.559055118,0.393700787,-0.527559055,0.062992126,-0.724409449,0.102362205,-0.838582677,0.133858268,-0.940944882,0.153543307,-0.531496063,-0.051181102,-0.751968504,-0.070866142,-0.885826772,-0.082677165,-1,-0.090551181,-0.488188976,-0.153543307,-0.68503937,-0.181102362,-0.807086614,-0.196850394,-0.913385827,-0.200787402,-0.413385827,-0.248031496,-0.55511811,-0.299212598,-0.641732283,-0.326771654,-0.724409449,-0.346456693
0,0,0,-0.144578313,0.13253012,-0.333333333,0.220883534,-0.485943775,0.277108434,-0.614457831,0.333333333,-0.542168675,0.004016064,-0.746987952,0.024096386,-0.871485944,0.040160643,-0.979919679,0.048192771,-0.530120482,-0.116465863,-0.742971888,-0.164658635,-0.883534137,-0.192771084,-1,-0.21686747,-0.469879518,-0.21686747,-0.658634538,-0.269076305,-0.775100402,-0.301204819,-0.883534137,-0.321285141,-0.381526104,-0.301204819,-0.518072289,-0.365461847,-0.598393574,-0.409638554,-0.678714859,-0.445783133
0,0,0,-0.157894737,0.117408907,-0.356275304,0.186234818,-0.51417004,0.230769231,-0.647773279,0.271255061,-0.550607287,-0.060728745,-0.761133603,-0.068825911,-0.890688259,-0.072874494,-1,-0.085020243,-0.518218623,-0.178137652,-0.728744939,-0.246963563,-0.866396761,-0.295546559,-0.979757085,-0.331983806,-0.44534413,-0.271255061,-0.627530364,-0.352226721,-0.744939271,-0.400809717,-0.850202429,-0.437246964,-0.340080972,-0.352226721,-0.465587045,-0.437246964,-0.546558704,-0.493927126,-0.623481781,-0.538461538
0,0,0,-0.172131148,-0.073770492,-0.331967213,-0.225409836,-0.43852459,-0.356557377,-0.536885246,-0.442622951,-0.204918033,-0.491803279,-0.282786885,-0.680327869,-0.331967213,-0.795081967,-0.364754098,-0.901639344,-0.081967213,-0.524590164,-0.106557377,-0.745901639,-0.12295082,-0.889344262,-0.139344262,-1,0.040983607,-0.504098361,0.040983607,-0.709016393,0.028688525,-0.836065574,0.016393443,-0.946721311,0.155737705,-0.446721311,0.196721311,-0.602459016,0.221311475,-0.704918033,0.245901639,-0.795081967
0,0,0,-0.176229508,-0.073770492,-0.331967213,-0.221311475,-0.43852459,-0.352459016,-0.540983607,-0.442622951,-0.209016393,-0.495901639,-0.286885246,-0.680327869,-0.331967213,-0.799180328,-0.364754098,-0.901639344,-0.086065574,-0.524590164,-0.106557377,-0.745901639,-0.12295082,-0.889344262,-0.139344262,-1,0.036885246,-0.508196721,0.036885246,-0.704918033,0.028688525,-0.831967213,0.016393443,-0.942622951,0.151639344,-0.450819672,0.192622951,-0.598360656,0.217213115,-0.696721311,0.237704918,-0.786885246
0,0,0,-0.168032787,-0.077868852,-0.319672131,-0.225409836,-0.426229508,-0.356557377,-0.524590164,-0.446721311,-0.18442623,-0.495901639,-0.258196721,-0.68852459,-0.303278689,-0.807377049,-0.331967213,-0.913934426,-0.06557377,-0.524590164,-0.081967213,-0.745901639,-0.094262295,-0.889344262,-0.106557377,-1,0.053278689,-0.504098361,0.057377049,-0.704918033,0.053278689,-0.831967213,0.045081967,-0.93852459,0.168032787,-0.442622951,0.209016393,-0.594262295,0.233606557,-0.692622951,0.262295082,-0.782786885
0,0,0,-0.16872428,-0.0781893,-0.320987654,-0.226337449,-0.432098765,-0.358024691,-0.530864198,-0.444444444,-0.185185185,-0.497942387,-0.255144033,-0.683127572,-0.300411523,-0.802469136,-0.329218107,-0.909465021,-0.061728395,-0.526748971,-0.074074074,-0.744855967,-0.082304527,-0.884773663,-0.094650206,-1,0.057613169,-0.502057613,0.061728395,-0.699588477,0.061728395,-0.827160494,0.053497942,-0.934156379,0.16872428,-0.440329218,0.218106996,-0.588477366,0.251028807,-0.687242798,0.275720165,-0.777777778
0,0,0,-0.168032787,-0.069672131,-0.323770492,-0.221311475,-0.43442623,-0.352459016,-0.528688525,-0.442622951,-0.192622951,-0.491803279,-0.262295082,-0.680327869,-0.307377049,-0.799180328,-0.340163934,-0.905737705,-0.069672131,-0.520491803,-0.081967213,-0.741803279,-0.090163934,-0.885245902,-0.102459016,-1,0.049180328,-0.495901639,0.053278689,-0.696721311,0.049180328,-0.823770492,0.045081967,-0.93442623,0.159836066,-0.43852459,0.209016393,-0.581967213,0.241803279,-0.68442623,0.266393443,-0.774590164
0,0,0,-0.171428571,-0.073469388,-0.326530612,-0.224489796,-0.432653061,-0.351020408,-0.530612245,-0.444897959,-0.204081633,-0.489795918,-0.27755102,-0.673469388,-0.32244898,-0.787755102,-0.359183673,-0.893877551,-0.081632653,-0.518367347,-0.097959184,-0.742857143,-0.114285714,-0.881632653,-0.130612245,-1,0.036734694,-0.497959184,0.040816327,-0.697959184,0.032653061,-0.824489796,0.024489796,-0.93877551,0.146938776,-0.436734694,0.191836735,-0.587755102,0.224489796,-0.685714286,0.248979592,-0.775510204
0,0,0,-0.171428571,-0.069387755,-0.326530612,-0.220408163,-0.432653061,-0.355102041,-0.534693878,-0.440816327,-0.212244898,-0.485714286,-0.289795918,-0.669387755,-0.334693878,-0.783673469,-0.367346939,-0.889795918,-0.089795918,-0.518367347,-0.110204082,-0.73877551,-0.126530612,-0.885714286,-0.142857143,-1,0.028571429,-0.497959184,0.032653061,-0.702040816,0.024489796,-0.824489796,0.012244898,-0.934693878,0.142857143,-0.444897959,0.183673469,-0.591836735,0.212244898,-0.689795918,0.240816327,-0.779591837
0,0,0,-0.171428571,-0.069387755,-0.326530612,-0.216326531,-0.432653061,-0.351020408,-0.530612245,-0.444897959,-0.204081633,-0.481632653,-0.281632653,-0.673469388,-0.330612245,-0.787755102,-0.363265306,-0.893877551,-0.081632653,-0.514285714,-0.102040816,-0.742857143,-0.114285714,-0.885714286,-0.126530612,-1,0.036734694,-0.493877551,0.036734694,-0.697959184,0.032653061,-0.828571429,0.024489796,-0.942857143,0.151020408,-0.436734694,0.187755102,-0.591836735,0.216326531,-0.689795918,0.244897959,-0.783673469
0,0,0,-0.179916318,-0.079497908,-0.330543933,-0.230125523,-0.430962343,-0.364016736,-0.539748954,-0.447698745,-0.209205021,-0.493723849,-0.280334728,-0.686192469,-0.326359833,-0.811715481,-0.355648536,-0.920502092,-0.083682008,-0.518828452,-0.10041841,-0.744769874,-0.112970711,-0.882845188,-0.125523013,-1,0.033472803,-0.493723849,0.037656904,-0.70292887,0.033472803,-0.836820084,0.029288703,-0.953974895,0.142259414,-0.435146444,0.184100418,-0.585774059,0.213389121,-0.686192469,0.234309623,-0.786610879
0,0,0,-0.179916318,-0.083682008,-0.330543933,-0.234309623,-0.430962343,-0.364016736,-0.535564854,-0.456066946,-0.205020921,-0.493723849,-0.280334728,-0.686192469,-0.330543933,-0.807531381,-0.359832636,-0.916317992,-0.083682008,-0.518828452,-0.10460251,-0.740585774,-0.117154812,-0.882845188,-0.129707113,-1,0.029288703,-0.493723849,0.037656904,-0.69874477,0.033472803,-0.832635983,0.025104603,-0.945606695,0.138075314,-0.435146444,0.184100418,-0.581589958,0.213389121,-0.682008368,0.234309623,-0.778242678
0,0,0,-0.173728814,-0.080508475,-0.322033898,-0.233050847,-0.419491525,-0.36440678,-0.516949153,-0.466101695,-0.190677966,-0.495762712,-0.258474576,-0.690677966,-0.300847458,-0.813559322,-0.330508475,-0.919491525,-0.072033898,-0.516949153,-0.084745763,-0.745762712,-0.093220339,-0.88559322,-0.105932203,-1,0.046610169,-0.491525424,0.055084746,-0.699152542,0.055084746,-0.834745763,0.050847458,-0.949152542,0.156779661,-0.427966102,0.199152542,-0.580508475,0.228813559,-0.68220339,0.258474576,-0.775423729
0,0,0,-0.170940171,-0.076923077,-0.320512821,-0.230769231,-0.423076923,-0.363247863,-0.517094017,-0.465811966,-0.188034188,-0.495726496,-0.260683761,-0.688034188,-0.303418803,-0.811965812,-0.333333333,-0.918803419,-0.064102564,-0.517094017,-0.081196581,-0.739316239,-0.094017094,-0.884615385,-0.102564103,-1,0.051282051,-0.487179487,0.05982906,-0.696581197,0.05982906,-0.829059829,0.051282051,-0.948717949,0.158119658,-0.423076923,0.205128205,-0.572649573,0.239316239,-0.675213675,0.264957265,-0.769230769
0,0,0,-0.170940171,-0.072649573,-0.320512821,-0.226495726,-0.423076923,-0.354700855,-0.517094017,-0.448717949,-0.192307692,-0.487179487,-0.260683761,-0.683760684,-0.303418803,-0.803418803,-0.333333333,-0.91025641,-0.072649573,-0.508547009,-0.085470085,-0.739316239,-0.098290598,-0.88034188,-0.111111111,-1,0.042735043,-0.482905983,0.051282051,-0.688034188,0.051282051,-0.820512821,0.047008547,-0.94017094,0.153846154,-0.418803419,0.196581197,-0.568376068,0.222222222,-0.675213675,0.243589744,-0.773504274
0,0,0,-0.173160173,-0.077922078,-0.324675325,-0.225108225,-0.424242424,-0.354978355,-0.523809524,-0.454545455,-0.194805195,-0.493506494,-0.268398268,-0.683982684,-0.316017316,-0.805194805,-0.341991342,-0.909090909,-0.073593074,-0.515151515,-0.090909091,-0.74025974,-0.103896104,-0.883116883,-0.116883117,-1,0.043290043,-0.493506494,0.051948052,-0.701298701,0.047619048,-0.826839827,0.043290043,-0.943722944,0.155844156,-0.432900433,0.199134199,-0.584415584,0.229437229,-0.683982684,0.251082251,-0.779220779
0,0,0,-0.170940171,-0.076923077,-0.324786325,-0.230769231,-0.427350427,-0.358974359,-0.525641026,-0.457264957,-0.196581197,-0.491452991,-0.269230769,-0.679487179,-0.316239316,-0.794871795,-0.346153846,-0.901709402,-0.076923077,-0.517094017,-0.098290598,-0.739316239,-0.115384615,-0.884615385,-0.128205128,-1,0.038461538,-0.491452991,0.042735043,-0.700854701,0.042735043,-0.829059829,0.034188034,-0.94017094,0.145299145,-0.435897436,0.192307692,-0.581196581,0.217948718,-0.683760684,0.239316239,-0.777777778
0,0,0,-0.175965665,-0.081545064,-0.334763948,-0.21888412,-0.442060086,-0.339055794,-0.545064378,-0.429184549,-0.214592275,-0.489270386,-0.296137339,-0.673819742,-0.347639485,-0.789699571,-0.381974249,-0.896995708,-0.094420601,-0.519313305,-0.120171674,-0.74248927,-0.141630901,-0.884120172,-0.163090129,-1,0.021459227,-0.497854077,0.017167382,-0.703862661,0.012875536,-0.832618026,0,-0.948497854,0.128755365,-0.442060086,0.167381974,-0.592274678,0.188841202,-0.69527897,0.206008584,-0.793991416
0,0,0,-0.182608696,-0.065217391,-0.352173913,-0.2,-0.465217391,-0.32173913,-0.565217391,-0.4,-0.243478261,-0.47826087,-0.326086957,-0.665217391,-0.37826087,-0.786956522,-0.413043478,-0.891304348,-0.12173913,-0.513043478,-0.160869565,-0.739130435,-0.182608696,-0.882608696,-0.204347826,-1,-0.004347826,-0.5,-0.017391304,-0.704347826,-0.026086957,-0.843478261,-0.039130435,-0.965217391,0.113043478,-0.447826087,0.143478261,-0.6,0.160869565,-0.708695652,0.17826087,-0.808695652
0,0,0,-0.184210526,-0.065789474,-0.350877193,-0.206140351,-0.469298246,-0.320175439,-0.578947368,-0.403508772,-0.25,-0.486842105,-0.342105263,-0.666666667,-0.399122807,-0.780701754,-0.438596491,-0.885964912,-0.131578947,-0.521929825,-0.171052632,-0.745614035,-0.197368421,-0.885964912,-0.219298246,-1,-0.00877193,-0.50877193,-0.021929825,-0.714912281,-0.035087719,-0.846491228,-0.052631579,-0.960526316,0.109649123,-0.456140351,0.135964912,-0.609649123,0.149122807,-0.714912281,0.157894737,-0.815789474
0,0,0,-0.185022026,-0.061674009,-0.36123348,-0.193832599,-0.480176211,-0.317180617,-0.585903084,-0.396475771,-0.259911894,-0.484581498,-0.356828194,-0.669603524,-0.414096916,-0.779735683,-0.462555066,-0.885462555,-0.145374449,-0.524229075,-0.189427313,-0.744493392,-0.215859031,-0.885462555,-0.242290749,-1,-0.026431718,-0.511013216,-0.039647577,-0.718061674,-0.057268722,-0.850220264,-0.079295154,-0.964757709,0.092511013,-0.466960352,0.114537445,-0.621145374,0.127753304,-0.72246696,0.136563877,-0.823788546
0,0,0,-0.184210526,-0.061403509,-0.359649123,-0.197368421,-0.478070175,-0.315789474,-0.583333333,-0.403508772,-0.25877193,-0.486842105,-0.355263158,-0.671052632,-0.412280702,-0.780701754,-0.456140351,-0.885964912,-0.140350877,-0.521929825,-0.188596491,-0.745614035,-0.219298246,-0.885964912,-0.24122807,-1,-0.021929825,-0.513157895,-0.039473684,-0.719298246,-0.057017544,-0.850877193,-0.074561404,-0.964912281,0.096491228,-0.464912281,0.118421053,-0.622807018,0.131578947,-0.728070175,0.144736842,-0.828947368
0,0,0,-0.191111111,-0.057777778,-0.377777778,-0.186666667,-0.506666667,-0.297777778,-0.617777778,-0.382222222,-0.284444444,-0.484444444,-0.391111111,-0.666666667,-0.457777778,-0.782222222,-0.502222222,-0.888888889,-0.168888889,-0.528888889,-0.226666667,-0.751111111,-0.262222222,-0.888888889,-0.288888889,-1,-0.044444444,-0.524444444,-0.071111111,-0.724444444,-0.093333333,-0.862222222,-0.115555556,-0.977777778,0.08,-0.48,0.093333333,-0.64,0.102222222,-0.746666667,0.111111111,-0.844444444
0,0,0,-0.192982456,-0.061403509,-0.372807018,-0.188596491,-0.49122807,-0.298245614,-0.600877193,-0.390350877,-0.271929825,-0.478070175,-0.372807018,-0.662280702,-0.434210526,-0.771929825,-0.48245614,-0.877192982,-0.157894737,-0.521929825,-0.206140351,-0.745614035,-0.23245614,-0.885964912,-0.263157895,-1,-0.039473684,-0.513157895,-0.065789474,-0.719298246,-0.078947368,-0.850877193,-0.100877193,-0.964912281,0.083333333,-0.464912281,0.100877193,-0.622807018,0.114035088,-0.723684211,0.122807018,-0.824561404
0,0,0,-0.183406114,-0.061135371,-0.362445415,-0.192139738,-0.484716157,-0.301310044,-0.589519651,-0.3930131,-0.257641921,-0.480349345,-0.362445415,-0.663755459,-0.423580786,-0.777292576,-0.467248908,-0.88209607,-0.139737991,-0.519650655,-0.192139738,-0.742358079,-0.222707424,-0.88209607,-0.248908297,-1,-0.021834061,-0.510917031,-0.048034934,-0.716157205,-0.065502183,-0.847161572,-0.087336245,-0.96069869,0.100436681,-0.462882096,0.113537118,-0.620087336,0.126637555,-0.72489083,0.135371179,-0.825327511
0,0,0,-0.186147186,-0.064935065,-0.354978355,-0.199134199,-0.476190476,-0.311688312,-0.58008658,-0.402597403,-0.251082251,-0.484848485,-0.346320346,-0.666666667,-0.402597403,-0.779220779,-0.445887446,-0.883116883,-0.134199134,-0.523809524,-0.181818182,-0.744588745,-0.207792208,-0.883116883,-0.229437229,-1,-0.017316017,-0.510822511,-0.038961039,-0.714285714,-0.051948052,-0.844155844,-0.069264069,-0.956709957,0.0995671,-0.463203463,0.125541126,-0.619047619,0.138528139,-0.722943723,0.151515152,-0.818181818
0,0,0,-0.187772926,-0.065502183,-0.362445415,-0.19650655,-0.480349345,-0.310043668,-0.585152838,-0.401746725,-0.253275109,-0.484716157,-0.344978166,-0.668122271,-0.406113537,-0.781659389,-0.445414847,-0.886462882,-0.135371179,-0.519650655,-0.179039301,-0.742358079,-0.205240175,-0.886462882,-0.227074236,-1,-0.013100437,-0.506550218,-0.034934498,-0.716157205,-0.052401747,-0.847161572,-0.069868996,-0.96069869,0.104803493,-0.458515284,0.131004367,-0.611353712,0.144104803,-0.716157205,0.152838428,-0.816593886
0,0,0,-0.186147186,-0.064935065,-0.363636364,-0.203463203,-0.480519481,-0.324675325,-0.584415584,-0.41991342,-0.246753247,-0.489177489,-0.333333333,-0.675324675,-0.38961039,-0.787878788,-0.437229437,-0.887445887,-0.12987013,-0.523809524,-0.168831169,-0.748917749,-0.194805195,-0.887445887,-0.220779221,-1,-0.008658009,-0.506493506,-0.025974026,-0.714285714,-0.038961039,-0.844155844,-0.056277056,-0.961038961,0.103896104,-0.458874459,0.125541126,-0.61038961,0.142857143,-0.714285714,0.16017316,-0.80952381
0,0,0,-0.186956522,-0.065217391,-0.352173913,-0.204347826,-0.469565217,-0.330434783,-0.569565217,-0.42173913,-0.234782609,-0.491304348,-0.32173913,-0.67826087,-0.373913043,-0.795652174,-0.408695652,-0.895652174,-0.113043478,-0.526086957,-0.147826087,-0.752173913,-0.169565217,-0.891304348,-0.191304348,-1,0.004347826,-0.508695652,-0.008695652,-0.72173913,-0.017391304,-0.852173913,-0.034782609,-0.965217391,0.12173913,-0.456521739,0.152173913,-0.608695652,0.169565217,-0.708695652,0.191304348,-0.804347826
0,0,0,-0.179487179,-0.072649573,-0.337606838,-0.222222222,-0.448717949,-0.35042735,-0.547008547,-0.448717949,-0.209401709,-0.495726496,-0.282051282,-0.688034188,-0.329059829,-0.803418803,-0.363247863,-0.91025641,-0.08974359,-0.521367521,-0.115384615,-0.743589744,-0.128205128,-0.884615385,-0.141025641,-1,0.025641026,-0.5,0.025641026,-0.709401709,0.017094017,-0.837606838,0.008547009,-0.952991453,0.136752137,-0.444444444,0.175213675,-0.594017094,0.200854701,-0.692307692,0.226495726,-0.786324786
0,0,0,-0.179487179,-0.081196581,-0.337606838,-0.230769231,-0.444444444,-0.358974359,-0.542735043,-0.452991453,-0.205128205,-0.5,-0.277777778,-0.692307692,-0.320512821,-0.811965812,-0.354700855,-0.918803419,-0.085470085,-0.521367521,-0.106837607,-0.747863248,-0.115384615,-0.884615385,-0.128205128,-1,0.02991453,-0.5,0.02991453,-0.709401709,0.025641026,-0.837606838,0.021367521,-0.952991453,0.141025641,-0.44017094,0.179487179,-0.58974359,0.205128205,-0.692307692,0.226495726,-0.786324786
